"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22225,309189,"FL","S",83,"MA","Massachusetts","S01","","",1,53.700000000000003,"2012","2018","G","S2MA00170",0,0,0,0,0,100,0,57,"AOK","Normal",7708,3411,"D","Elizabeth","Warren","A.","Elizabeth","Sen.","","US Senator","","F","Elizabeth Ann Warren","WAR-ruhn","Oklahoma City, OK","1949","06","22","Married","Bruce Mann","Cambridge, MA","2 children ;  3 grandchildren ","MET","Methodist",5,"White/Caucasian","Assistant to the President and Special Advisor to the Secretary of the Treasury on the Consumer Financial Protection Bureau, U.S. Department of the Treasury","2010-2011","","","EDU","Leo Gottlieb Professor of Law","PUB","Chief Adviser","Rutgers University (NJ)","J.D.","1976","University of Houston (TX)","B.A.","1970","George Washington University  (DC)","Att.","1968","","","","","","","Sen. Elizabeth Warren","US Senator","Room 317","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510","","https://www.warren.senate.gov/?p=email_senator","http://www.warren.senate.gov/","","http://www.facebook.com/senatorelizabethwarren","http://twitter.com/senwarren","http://www.youtube.com/user/senelizabethwarren","Images\Photos\FL\S","Warren_Elizabeth_309189.jpg"
22226,158881,"FL","S",86,"MA","Massachusetts","S02","","",2,61.899999999999999,"2013","2020","G","S4MA00028",0,0,100,100,95,100,25,25,"AOK","Normal",7709,3412,"D","Edward","Markey","J.","Ed","Sen.","","US Senator","","M","Edward John Markey","MAR-kee","Malden, MA","1946","07","11","Married","Susan Blumenthal","Malden, MA","","ROC","Roman Catholic",5,"White/Caucasian","Chairman, U.S. Senate Subcommittee on International Development and Foreign Assistance, Economic Affairs, International Environmental Protection, and Peace Corps","2014","Ranking Member, U.S. House Committee on Natural Resources","2011-2013","LAW","Attorney","","","Boston College Law School (MA)","J.D.","1972","Boston College (MA)","B.A.","1968","Malden Catholic High School (MA)","","1964","U.S. Army Reserve","","1968-1973","","","","Sen. Edward Markey","US Senator","Room 255","DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","","Washington, DC 20510","","https://www.markey.senate.gov/contact","http://www.markey.senate.gov/","","http://www.facebook.com/EdJMarkey","http://twitter.com/MarkeyMemo","http://www.youtube.com/user/RepMarkey","Images\Photos\FL\S","Markey_Edward_158881.jpg"
22227,158887,"FL","S",36,"MD","Maryland","S02","","",2,56,"2006","2018","G","S6MD03177",0,0,100,95,97,97,38,36,"AOK","Normal",7707,3214,"D","Ben","Cardin","L.","Ben","Sen.","","US Senator","","M","Benjamin Louis Cardin","KAR-din","Baltimore, MD","1943","10","05","Married","Myrna Edelman","Baltimore, MD","2 children (1 deceased); 2 grandchildren","JEW","Jewish",5,"White/Caucasian","Chairman, U.S. Senate Subcommittee on International Development and Foreign Assistance, Economic Affairs, and International Environmental Protection","2013","Chairman, U.S. Senate Subcommittee on Water and Wildlife","2013","LAW","Attorney","","","Villa Julie College (MD)","LL.D.","2007","University of Maryland School of Law","J.D.","1967","University of Pittsburgh (PA)","B.A.","1964","","","","","","","Sen. Ben Cardin","US Senator","Room 509","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-2004","","https://www.cardin.senate.gov/contact/","https://www.cardin.senate.gov/","","http://www.facebook.com/senatorbencardin","http://twitter.com/SenatorCardin","http://www.youtube.com/user/SenatorCardin","Images\Photos\FL\S","Cardin_Ben_158887.jpg"
22228,165232,"FL","S",6,"MD","Maryland","S01","","",1,62.200000000000003,"1986","2016","G","S6MD00140",0,0,95,95,95,95,38,35,"AOK","Retiring at end of term",7706,3213,"D","Barbara","Mikulski","A.","Barbara","Sen.","","US Senator","","F","Barbara Ann Mikulski","mih-KULL-skee","Baltimore, MD","1936","07","20","Single","","Baltimore, MD","","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, Democratic National Convention","2000","Member, U.S. House of Representatives","1977-1987","EDU","Adjunct Professor","BUS","Social Worker","University of Maryland School of Social Work","M.S.W.","1965","Mount Saint Agnes College (MD)","B.A.","1958","","","","","","","","","","Sen. Barbara Mikulski","US Senator","Room 503","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-2003","","http://www.mikulski.senate.gov/contact","http://mikulski.senate.gov","","http://www.facebook.com/SenatorMikulski","http://twitter.com/SenatorBarb","http://www.youtube.com/user/senatormikulski","Images\Photos\FL\S","Mikulski_Barbara_165232.jpg"
22229,209655,"FL","S",80,"ME","Maine","S02","","",1,51,"2012","2018","G","S2ME00109",0,0,0,0,0,100,0,38,"AOK","Normal",7705,3024,"I","Angus","King","S.","Angus","Sen.","Jr.","US Senator","","M","Angus Stanley King Jr.","king","Alexandria, VA","1944","03","31","Married","Mary J. Herman","Brunswick, ME","5 children ;  5 grandchildren ","EPI","Episcopalian",5,"White/Caucasian","Governor, State of Maine","1995-2003","","","BUS","Founder","BUS","Vice President","University of Virginia Law School","J.D.","1969","Dartmouth College (NH)","A.B.","1966","","","","","","","","","","Sen. Angus King Jr.","US Senator","Room 133","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-1905","","https://www.king.senate.gov/contact","http://www.king.senate.gov/","","http://www.facebook.com/SenatorAngusSKingJr","http://twitter.com/SenAngusKing","http://www.youtube.com/user/SenatorAngusKing","Images\Photos\FL\S","King_Angus_209655.jpg"
22230,165234,"FL","S",19,"ME","Maine","S01","","",1,70.200000000000003,"1996","2020","G","S6ME00159",0,0,45,50,55,55,75,80,"AOK","Normal",7704,3023,"R","Susan","Collins","M.","Susan","Sen.","","US Senator","","F","Susan Margaret Collins","KAH-luhnz","Caribou, ME","1952","12","07","Married","Thomas Daffron","Bangor, ME","","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. Senate Subcommittee on Transportation, Housing and Urban Development, and Related Agencies","2014","Ranking Minority Member, U.S. Senate Special Committee on Aging","2014","BUS","Executive Director","BUS","Director of New England Operations","St. Lawrence University (NY)","B.A.","1975","Caribou High School (ME)","","1971","","","","","","","","","","Sen. Susan Collins","US Senator","Room 413","DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","","Washington, DC 20510-1904","","http://www.collins.senate.gov/contact","http://collins.senate.gov","","http://www.facebook.com/susancollins","http://twitter.com/SenatorCollins","http://www.youtube.com/user/SenatorSusanCollins","Images\Photos\FL\S","Collins_Susan_165234.jpg"
22231,195614,"FL","S",89,"MI","Michigan","S02","","",2,54.600000000000001,"2014","2020","G","S4MI00355",0,0,75,80,96,95,25,33,"AOK","Normal",7711,3624,"D","Gary","Peters","C.","Gary","Sen.","","US Senator","","M","Gary C. Peters","PEE-turz","Pontiac, MI","1958","12","01","Married","Colleen Ochoa","Bloomfield Township, MI","3 children","EPI","Episcopalian",5,"White/Caucasian","Candidate, US House Michigan District 14 (MI14)","2014-2014","Member (MI14 D), U.S. House of Representatives","2008-2014","EDU","Robert and Marjorie Griffin Endowed Chair of American Government","EDU","Finance Instructor","Michigan State University","M.A.","2007","Wayne State University Law School (MI)","J.D.","1989","University of Detroit (MI)","M.B.A.","1984","U.S. Navy Reserve","","2001-2005","U.S. Naval Reserve","LCDR","1993-2000","Sen. Gary Peters","US Senator","Room 724","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510","","https://www.peters.senate.gov/contact/email-gary","http://www.peters.senate.gov/","","http://www.facebook.com/SenatorGaryPeters","http://twitter.com/SenGaryPeters","http://www.youtube.com/user/RepGaryPeters","Images\Photos\FL\S","Peters_Gary_195614.jpg"
22235,158925,"FL","S",59,"MO","Missouri","S02","","",1,54.200000000000003,"2010","2016","G","S0MO00183",0,0,20,10,13,15,100,92,"AOK","Normal",7717,4180,"R","Roy","Blunt","D.","Roy","Sen.","","US Senator","","M","Roy D. Blunt","blunt","Niangua, MO","1950","01","10","Married","Abigail Perlman","Springfield, MO","4 children ; 6 grandchildren","BAP","Baptist",5,"White/Caucasian","Assistant Minority Leader (Minority Whip), U.S. House of Representatives","2007-2009","Assistant Majority Leader (Majority Whip), U.S. House of Representatives","2002-2007","EDU","President","EDU","Instructor","Southwest Missouri State University","M.A.","1972","Southwest Baptist University (MO)","B.A.","1970","","","","","","","","","","Sen. Roy Blunt","US Senator","Room 260","RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","","Washington, DC 20510-2508","","https://www.blunt.senate.gov/public/index.cfm/contact-roy","http://www.blunt.senate.gov","","http://www.facebook.com/SenatorBlunt","http://twitter.com/RoyBlunt","http://www.youtube.com/user/SenatorBlunt","Images\Photos\FL\S","Blunt_Roy_158925.jpg"
22237,165241,"FL","S",3,"MS","Mississippi","S01","","",1,59.899999999999999,"1978","2020","G","S8MS00055",0,0,20,20,14,15,100,88,"AOK","Normal",7714,3999,"R","Thad","Cochran","","Thad","Sen.","","US Senator","","M","William Thad Cochran","KAHK-ruhn","Pontotoc, MS","1937","12","07","Married","Kay Webber","Jackson, MS","2 children ;  3 grandchildren ","BAP","Baptist",5,"White/Caucasian","Ranking Minority Member, U.S. Senate Subcommittee on Defense","2014","Ranking Minority Member, U.S. Senate Committee on Agriculture, Nutrition, and Forestry","2014","LAW","Partner","LAW","Attorney","Trinity College, University of Dublin (Ireland)","Att.","1964","University of Mississippi School of Law","J.D.","1965","U.S. Navy School of Justice (RI)","","1965","U.S. Naval Reserve","LT","1965","","","","Sen. Thad Cochran","US Senator","Room 113","DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","","Washington, DC 20510-2402","","https://www.cochran.senate.gov/public/index.cfm/email-me","http://cochran.senate.gov","","","http://twitter.com/SenThadCochran","http://www.youtube.com/user/sencochran","Images\Photos\FL\S","Cochran_Thad_165241.jpg"
22238,158928,"FL","S",46,"MS","Mississippi","S02","","",2,57.200000000000003,"2007","2018","G","S8MS00196",0,0,15,10,14,16,100,93,"AOK","Normal",7715,4000,"R","Roger","Wicker","F.","Roger","Sen.","","US Senator","","M","Roger Frederick Wicker","WIH-kur","Pontotoc, MS","1951","07","05","Married","Gayle Long","Tupelo, MS","3 children ;  4 grandchildren ","BAP","Baptist",5,"White/Caucasian","Chairman, National Republican Senatorial Committee (NRSC)","2015-Current","Ranking Minority Member, U.S. Senate Subcommittee on Surface Transportation and Merchant Marine Infrastructure, Safety, and Security","2013","LEN","Judge Pro Tempore","LAW","Public Defender","University of Mississippi","J.D.","1975","University of Mississippi","B.A.","1973","Pontotoc High School (MS)","","1973","U.S. Air Force Reserve","Lt. Col.","1980-2004","U.S. Air Force","","1976-1980","Sen. Roger Wicker","US Senator","Room 555","DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","","Washington, DC 20510-2404","","https://www.wicker.senate.gov/public/index.cfm/contact","http://wicker.senate.gov","","http://www.facebook.com/SenatorWicker","http://twitter.com/SenatorWicker","http://www.youtube.com/user/SenatorWicker","Images\Photos\FL\S","Wicker_Roger_158928.jpg"
22239,378524,"FL","S",94,"MT","Montana","S02","","",1,57.799999999999997,"2014","2020","G","S2MT00096",0,0,0,0,0,14,0,85,"AOK","Normal",7719,4388,"R","Steve","Daines","","Steve","Sen.","","US Senator","","M","Steven Daines","daynz","Van Nuys, CA","1962","08","20","Married","Cindy","Bozeman, MT","4 children ","PRE","Presbyterian",5,"White/Caucasian","Candidate, US House Montana At-Large District (MT01)","2014-2014","Vice Chair, U.S. House Subcommittee on Oversight and Management Efficiency","2014","BUS","Various positions including Vice President of Customer Service, Vice President of North America Sales, and Vice President of Asia-Pacific","BUS","Vice President","Montana State University, Bozeman","B.S.","1984","Bozeman High School (MT)","","1980","","","","","","","","","","Sen. Steve Daines","US Senator","Room 320","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510","","https://www.daines.senate.gov/connect/email-steve","http://www.daines.senate.gov/","","http://www.facebook.com/SteveDainesMT","http://twitter.com/SteveDaines","http://www.youtube.com/user/SteveDainesMT","Images\Photos\FL\S","Daines_Steve_378524.jpg"
22242,158938,"FL","S",31,"NC","North Carolina","S01","","",1,54.799999999999997,"2004","2016","G","S4NC00089",0,0,10,0,12,13,100,88,"AOK","Normal",7732,5469,"R","Richard","Burr","M.","Richard","Sen.","","US Senator","","M","Richard Mauze Burr","bur","Charlottesville, VA","1955","11","30","Married","Brooke Fauth","Winston-Salem, NC","2 children","MET","Methodist",5,"White/Caucasian","Member (NC R), U.S. Senate","2005","Member (NC05 R), U.S. House of Representatives","1995-2005","BUS","National Sales Manager","","","Wake Forest University (NC)","B.A.","1978","R.J. Reynolds High School - Winston-Salem (NC)","","1974","","","","","","","","","","Sen. Richard Burr","US Senator","Room 217","RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","","Washington, DC 20510-3308","","https://www.burr.senate.gov/contact/email","http://burr.senate.gov","","http://www.facebook.com/senatorburr","http://twitter.com/SenatorBurr","http://www.youtube.com/user/SenatorRichardBurr","Images\Photos\FL\S","Burr_Richard_158938.jpg"
22243,391869,"FL","S",85,"ND","North Dakota","S02","","",1,50.200000000000003,"2012","2018","G","S2ND00099",0,0,0,0,0,100,0,38,"AOK","Normal",7735,5655,"D-NPL","Heidi","Heitkamp","","Heidi","Sen.","","US Senator","","F","Mary Kathryn Heitkamp","HITE-kamp","Breckenridge, MN","1955","10","30","Married","Darwin Lange","Mandan, ND","2 children ","ROC","Roman Catholic",5,"White/Caucasian","Member of the Trade and Environment Policy Advisory Committee, Office of the United States Trade Representative, Executive Office of the President","1974","Candidate for Governor, State of ND","2000","BUS","Director, Great Plains Synfuels Plant","PUB","Attorney","Lewis & Clark College (OR)","J.D.","1980","University of North Dakota","B.A.","1977","","","","","","","","","","Sen. Heidi Heitkamp","US Senator","Room 110","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-3407","","https://www.heitkamp.senate.gov/public/index.cfm/email-heidi","http://www.heitkamp.senate.gov/","","http://www.facebook.com/SenatorHeidiHeitkamp","http://twitter.com/SenatorHeitkamp","http://www.youtube.com/user/SenatorHeidiHeitkamp","Images\Photos\FL\S","Heitkamp_Heidi_391869.jpg"
22244,209683,"FL","S",64,"ND","North Dakota","S01","","",1,76.099999999999994,"2010","2016","G","S0ND00093",0,0,15,30,13,21,100,96,"AOK","Normal",7734,5654,"R","John","Hoeven","H.","John","Sen.","III","US Senator","","M","John Henry Hoeven III","HO-vuhn","Bismarck, ND","1957","03","13","Married","Mical (Mikey)","Bismarck, ND","2 children ;  1 grandchild ","ROC","Roman Catholic",5,"White/Caucasian","Governor, State of ND","2000-2010","","","BUS","President and Chief Executive Officer","BUS","Executive Vice President","Northwestern University Kellogg School Management (IL)","M.B.A.","1981","Dartmouth College, Hanover (NH)","B.A.","1979","","","","","","","","","","Sen. John Hoeven III","US Senator","Room 338","RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","","Washington, DC 20510-3406","","https://www.hoeven.senate.gov/public/index.cfm/email-the-senator","http://hoeven.senate.gov/","","http://www.facebook.com/SenatorJohnHoeven","http://twitter.com/SenJohnHoeven","http://www.youtube.com/user/senatorjohnhoevennd","Images\Photos\FL\S","Hoeven_John_209683.jpg"
22246,228296,"FL","S",84,"NE","Nebraska","S01","","",1,57.799999999999997,"2012","2018","G","S2NE00094",0,0,0,0,0,17,0,75,"AOK","Normal",7720,4540,"R","Deb","Fischer","","Deb","Sen.","","US Senator","","F","Debra Strobel Fischer","FIH-shur","Lincoln, NE","1951","03","01","Married","Bruce Fischer","Valentine, NE","3 children ;  1 grandchild ","PRE","Presbyterian",5,"White/Caucasian","Member (NE043 R), NE State Legislature","2005-2013","Member, Midwest Higher Education Commission","2005-2013","AGR","Rancher","","","University of Nebraska, Lincoln","B.S.","1988","","","","","","","","","","","","","Sen. Deb Fischer","US Senator","Room 454","RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","","Washington, DC 20510-2708","","http://www.fischer.senate.gov/public/?p=email-deb","http://www.fischer.senate.gov/","","http://www.facebook.com/SenatorDebFischer","http://twitter.com/SenatorFischer","http://www.youtube.com/user/SenatorDebFischer","Images\Photos\FL\S","Fischer_Deb_228296.jpg"
22248,244487,"FL","S",70,"NH","New Hampshire","S02","","",1,60,"2010","2016","G","S0NH00235",0,0,10,10,7,10,88,93,"AOK","Normal",7725,4712,"R","Kelly","Ayotte","A.","Kelly","Sen.","","US Senator","","F","Kelly A. Ayotte","AY-aht","Nashua, NH","1968","06","27","Married","Joseph Daley","Nashua, NH","2 children","ROC","Roman Catholic",5,"White/Caucasian","Attorney General, State of NH","2004-2009","Deputy Attorney General, State of NH","2003-2004","LAW","Legal Counsel","LAW","Prosecutor","Villanova University School of Law (PA)","J.D.","1993","Pennsylvania State University","B.A.","1990","Nashua High School (NH)","","1990","","","","","","","Sen. Kelly Ayotte","US Senator","Room 144","RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","","Washington, DC 20510-2907","","https://www.ayotte.senate.gov/?p=contact","http://ayotte.senate.gov/","","http://www.facebook.com/kellyayottenh","http://twitter.com/KellyAyotte","http://www.youtube.com/user/SenatorAyotte","Images\Photos\FL\S","Ayotte_Kelly_244487.jpg"
22251,266934,"FL","S",79,"NM","New Mexico","S02","","",2,51,"2012","2018","G","S2NM00088",0,0,85,75,99,100,18,28,"AOK","Normal",7729,5110,"D","Martin","Heinrich","T.","Martin","Sen.","","US Senator","","M","Martin Trevor Heinrich","HINE-rick","Fallon, NV","1971","10","17","Married","Julie","Albuquerque, NM","2 children","LUT","Lutheran",5,"White/Caucasian","Member (NM01 D), U.S. House of Representatives","2009-2013","Trustee, NM Natural Resources","2006","BUS","Executive Director","BUS","Owner","University of New Mexico","Att.","2002","University of Missouri","B.S.","1995","","","","","","","","","","Sen. Martin Heinrich","US Senator","Room 303","HSOB- Hart Senate Office Building","120 Constitution Avenue, NE","","Washington, DC 20510-3104","","https://www.heinrich.senate.gov/contact/write-martin","http://www.heinrich.senate.gov/","","http://www.facebook.com/MartinHeinrich","http://twitter.com/MartinHeinrich","http://www.youtube.com/user/SenMartinHeinrich","Images\Photos\FL\S","Heinrich_Martin_266934.jpg"
