"UID","PID","LEGTYPE","CHAMBER","CHAMBERRANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","STATUSID","STATUS","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","INCUMBENT","CUROFC","CUROFCUID","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
10846,407759,"SLE","H",,"NM","New Mexico","036","","",,42.399999999999999,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4328,5149,"D","Phillip","Archuleta","M.","Phillip","Mr.","","New Mexico Representative Elect","","M","Phillip M. Archuleta","","","","","","Married","Diana","","4 children ","CAT","Catholic",,"","","",,"Deputy County Assessor, City of Taos, NM","1978-1981","","","BUS","Labor Law Administrator","PUB","Office Manager","National Judicial College (NV)","","1978-1981","Northern New Mexico College","","1978-1981","Taos High School (NM)","","1968","","","","","","","Mr. Phillip Archuleta","New Mexico Representative Elect","","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","phillip.dist36@yahoo.com","","","","","","","",""
10848,260770,"SLE","H",,"NM","New Mexico","039","","",,52.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4331,5152,"D","Rodolpho","Martinez","S.","Rudy","Rep.","","New Mexico Representative","","M","Rodolpho S. Martinez","","","","","","","","Bayard, NM","","","",,"","Y","State Legislator for New Mexico House District 39",24929,"","","","","BUS","Facility Services Manager","","","","","","","","","","","","","","","","","","Rep. Rodolpho Martinez","New Mexico Representative","Room 204-A","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","rodolpho.martinez@nmlegis.gov","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HMARR","","","","","Images\Photos\SLE\NM\H","Martinez_Rodolpho_260770.jpg"
10849,197485,"SLE","H",,"NM","New Mexico","040","","",,66,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4332,5153,"D","Nick","Salazar","L.","Nick","Rep.","","New Mexico Representative","","M","Nick L. Salazar","","Chamita, NM","1929","04","18","Married","Maria Ana","San Juan Pueblo, NM","3 children","CAT","Catholic",2,"Hispanic/Latino","Y","State Legislator for New Mexico House District 40",24926,"President, Regional Development Corporation","1998-2002","President, NM Agency on Aging","1985-2002","BUS","Fusion Research and Government Relations","","","University of California, Santa Barbara","","1985-2002","","","","","","","U.S. Air Force","SGT","1948-1949","","","","Rep. Nick Salazar","New Mexico Representative","Room 413-E","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","nick.salazar@nmlegis.gov","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HSALA","","","","","Images\Photos\SLE\NM\H","Salazar_Nick_197485.jpg"
10850,197489,"SLE","H",,"NM","New Mexico","041","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4333,5154,"D","Debbie","Rodella","A.","Debbie","Rep.","","New Mexico Representative","","F","Debbie A. Rodella","","Espanola, NM","1961","11","28","Married","Thomas R. Rodella","Espanola, NM","2 children","CAT","Catholic",2,"Hispanic/Latino","Y","State Legislator for New Mexico House District 41",24930,"","","","","BUS","Materials Science Technician","","","College of Santa Fe (NM)","B.A.","2001","Northern New Mexico Community College","A.D.","1983","Northern New Mexico Community College","A.A.","1982","","","","","","","Rep. Debbie Rodella","New Mexico Representative","Room 306-B","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","debbie.rodella@nmlegis.gov","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HRODE","","","","","Images\Photos\SLE\NM\H","Rodella_Debbie_197489.jpg"
10851,197490,"SLE","H",,"NM","New Mexico","042","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4334,5155,"D","Roberto","Gonzales","J.","Bobby","Rep.","","New Mexico Representative","","M","Roberto J. Gonzales","","Taos, NM","1951","","","Not Stated","","Taos, NM","","","",2,"Hispanic/Latino","Y","State Legislator for New Mexico House District 42",24931,"","","","","REL","Small Business in Property Management","EDU","School Superintendent (Retired)","New Mexico Highlands University","M.A.","1982","University of New Mexico","B.S.","1982","","","","","","","","","","Rep. Roberto Gonzales","New Mexico Representative","Room 314-B","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","roberto.gonzales@nmlegis.gov","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HGONZ","","","","","Images\Photos\SLE\NM\H","Gonzales_Roberto_197490.jpg"
10852,299710,"SLE","H",,"NM","New Mexico","043","","",,51.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4335,5156,"D","Stephanie","Garcia Richard","","Stephanie","Ms.","","New Mexico Representative Elect","","F","Stephanie Garcia Richard","","","","","","","","","","","",,"","","",,"Candidate, New Mexico House District 43 (NM043)","2010-2010","","","","","","","","","","","","","","","","","","","","","","Ms. Stephanie Garcia Richard","New Mexico Representative Elect","","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","stephanie.garciarichard@nmlegis.gov","","","","","","","Images\Photos\SLE\NM\H","GarciaRichard_Stephanie_299710.jpg"
10853,214269,"SLE","H",,"NM","New Mexico","044","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4336,5157,"R","Jane","Powdrell-Culbert","E.","Jane","Rep.","","New Mexico Representative","","F","Jane E. Powdrell-Culbert","","Albuquerque, NM","1949","04","30","Married","Col. Clarence Culbert","Corrales, NM","","NON","Unspecified/Other",1,"Black/African American","Y","State Legislator for New Mexico House District 44",34723,"Member, Corrales City Council","2010-2010","","","BUS","Training Consultant","BUS","Employee","","","","","","","","","","","","","","","","Rep. Jane Powdrell-Culbert","New Mexico Representative","Room 203-G CN","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","jpandp@comcast.net","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HPOWD","","","","","Images\Photos\SLE\NM\H","PowdrellCulbert_Jane_214269.jpg"
10854,214270,"SLE","H",,"NM","New Mexico","045","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4337,5158,"D","Jim","Trujillo","R.","Jim","Rep.","","New Mexico Representative","","M","Jim R. Trujillo","","","","","","Not Stated","","Santa Fe, NM","","","",2,"Hispanic/Latino","Y","State Legislator for New Mexico House District 45",34724,"","","","","BUS","Businessman","","","","","","","","","","","","","","","","","","Rep. Jim Trujillo","New Mexico Representative","Room 203-A CN","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","jimtrujillo@msn.com","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HTRUJ","","","","","Images\Photos\SLE\NM\H","Trujillo_Jim_214270.jpg"
10855,407792,"SLE","H",,"NM","New Mexico","046","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4338,5159,"D","Carl","Trujillo","P.","Carl","Mr.","","New Mexico Representative Elect","","M","Carl P. Trujillo","","Santa Fe, NM","","","","Married","Ellen","Nambe, NM","4 children ","","",,"","","",,"","","","","BUS","Owner","BUS","Staff","University of New Mexico","","2010-2010","Pojoaque Valley High School (NM)","","2010-2010","","","","","","","","","","Mr. Carl Trujillo","New Mexico Representative Elect","","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","carl.trujillo@nmlegis.gov","","","","http://www.facebook.com/CarlTrujilloCampaignforChange","","","Images\Photos\SLE\NM\H","Trujillo_Carl_407792.jpg"
10856,271977,"SLE","H",,"NM","New Mexico","047","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4339,5160,"D","Brian","Egolf","F.","Brian","Rep.","Jr.","New Mexico Representative","","M","Brian Franklin Egolf Jr.","","Santa Fe, NM","1976","09","10","Married","Kelly","Santa Fe, NM","2 children ","CAT","Catholic",5,"White/Caucasian","Y","State Legislator for New Mexico House District 47",24934,"Member, Santa Fe County Democratic Party Central Committee","2002-Current","Member, NM State Democratic Party Central Committee","2002-Current","LAW","Owner, Attorney","PUB","Legislative Aide","University of New Mexico Law School","J.D.","2002-Current","Georgetown University (DC)","B.S.","1999","","","","","","","","","","Rep. Brian Egolf Jr.","New Mexico Representative","Room 316-A","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","brian.egolf@nmlegis.gov","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HEGOL","","","","","Images\Photos\SLE\NM\H","Egolf_Brian_271977.jpg"
10857,197494,"SLE","H",,"NM","New Mexico","048","","",,79.599999999999994,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4340,5161,"D","Luciano","Varela","","Lucky","Rep.","","New Mexico Representative","","M","Luciano Varela","","Pecos, NM","1935","02","17","Divorced","","Santa Fe, NM","3 children; 9 grandchildren","CAT","Catholic",2,"Hispanic/Latino","Y","State Legislator for New Mexico House District 48",24935,"Member, NM Workforce Development Board","1998-2000","","","PUB","Comptroller (Retired)","BUS","Financial Consultant (Retired)","La Salle Extension University","J.D.","1974","College of Santa Fe (NM)","B.B.A.","1968","","","","U.S. Army","CPL","1957-1959","","","","Rep. Luciano Varela","New Mexico Representative","Room 304-C","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","luciano.varela@nmlegis.gov","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HVARE","","","","","Images\Photos\SLE\NM\H","Varela_Luciano_197494.jpg"
10858,197495,"SLE","H",,"NM","New Mexico","049","","",,98,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4341,5162,"R","Don","Tripp","L.","Don","Rep.","","New Mexico Representative","","M","Don L. Tripp","","Pasadena, CA","1946","02","23","Married","Rosalind","Socorro, NM","2 children; 6 grandchildren","MET","Methodist",5,"White/Caucasian","Y","State Legislator for New Mexico House District 49",24936,"Former Member, NM Economic Development Commission, District 7","1957-1959","","","BUS","Owner","BUS","Chief Executive Officer, Jeweler","New Mexico Institute of Mining and Technology","B.A.","1969","Sororro High School","","1964","","","","","","","","","","Rep. Don Tripp","New Mexico Representative","Room 202-B","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","trippsdon@netscape.net","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HTRIP","","","","","Images\Photos\SLE\NM\H","Tripp_Don_197495.jpg"
10859,407862,"SLE","H",,"NM","New Mexico","050","","",,55.700000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4342,5163,"D","Stephen","Easley","P.","Stephen","Mr.","","New Mexico Representative Elect","","M","Stephen P. Easley","","","","","","Married","Sue","Alamogordo, NM","","","",5,"White/Caucasian","","",,"City Commissioner, Alamogordo, NM","2000-2003","State Deputy Chief Information Officer, New Mexico Departments of Homeland Security, Public Safety, and Workforce Development & Training","2000-2003","BUS","Owner","EDU","Biological Research Scientist and Professor","Washington University (MO)","Ph.D.","2000-2003","Washington University (MO)","Mast. Deg.","2000-2003","Purdue University (IN)","Bach. Deg.","2000-2003","","","","","","","Mr. Stephen Easley","New Mexico Representative Elect","","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","stephen.easley@nmlegis.gov","","","","http://www.facebook.com/electstepheneasley2012","","","Images\Photos\SLE\NM\H","Easley_Stephen_407862.jpg"
10860,299694,"SLE","H",,"NM","New Mexico","051","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4343,5164,"R","Yvette","Herrell","","Yvette","Rep.","","New Mexico Representative","","F","Yvette Herrell","","","","","","Not Stated","","Alamogordo, NM","","","",5,"White/Caucasian","Y","State Legislator for New Mexico House District 51",24938,"","","","","BUS","Real Estate Investment","","","","","","","","","","","","","","","","","","Rep. Yvette Herrell","New Mexico Representative","Room 201-B","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","yherrell@yahoo.com","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HHERY","","","","","Images\Photos\SLE\NM\H","Herrell_Yvette_299694.jpg"
10862,407869,"SLE","H",,"NM","New Mexico","053","","",,53.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4345,5166,"D","Nate","Cote","","Nate","Mr.","","New Mexico Representative Elect","","M","Nate Cote","","","1946","12","04","Married","Monique","Las Cruces, NM","1 child ","","",5,"White/Caucasian","","",,"","","","","EDU","Academic Director","EDU","Academic Director","","","","","","","","","","U.S. Navy","","2000-2003","","","","Mr. Nate Cote","New Mexico Representative Elect","","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","nate.cote@nmlegis.gov","","","","http://www.facebook.com/NateCoteforStateRepresentative","http://twitter.com/NateCote53","","Images\Photos\SLE\NM\H","Cote_Nate_407869.jpg"
10863,249466,"SLE","H",,"NM","New Mexico","054","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4346,5167,"R","William","Gray","J.","Bill","Rep.","","New Mexico Representative","","M","William J. Gray","","Artesia, NM","1940","12","19","Married","LaNette","Artesia, NM","3 children; 2 grandchildren","","",5,"White/Caucasian","Y","State Legislator for New Mexico House District 54",24941,"Former Member, Artesia City Council","2000-2003","","","BUS","Consultant","BUS","President","Texas Tech University","B.E.","2000-2003","New Mexico Military Institute","","2000-2003","Artesia High School","","2000-2003","","","","","","","Rep. William Gray","New Mexico Representative","Room 203-B","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","wjgray@pvtnetworks.net","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HGRAY","","","","","Images\Photos\SLE\NM\H","Gray_William_249466.jpg"
10864,299685,"SLE","H",,"NM","New Mexico","055","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4347,5168,"R","Cathrynn","Brown","N.","Cathrynn","Rep.","","New Mexico Representative","","F","Cathrynn Novich Brown","","Seattle, WA","","","","Married","Mike Brown","Carlsbad, NM","3 children ","NAZ","Nazarene",5,"White/Caucasian","Y","State Legislator for New Mexico House District 55",24942,"Chair, Eddy County Republican Central Committee","2000-2003","Member, NM Republican Party State Executive Committee","2000-2003","LAW","Attorney","VOL","Staff Counselor","University of Idaho College of Law","J.D.","2000-2003","Reed College (OR)","Bach. Deg.","2000-2003","Issaquah High School","","2000-2003","","","","","","","Rep. Cathrynn Brown","New Mexico Representative","Room 203-F CN","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","cath@cathrynnbrown.com","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HBROW","","http://www.facebook.com/cathrynn.brown","","","Images\Photos\SLE\NM\H","Brown_Cathrynn_299685.jpg"
10865,275209,"SLE","H",,"NM","New Mexico","056","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4348,5169,"R","Zachary","Cook","J.","Zach","Rep.","","New Mexico Representative","","M","Zachary J. Cook","","Denver, CO","1972","05","10","Married","Angie","Ruidoso, NM","1 child ","","",5,"White/Caucasian","Y","State Legislator for New Mexico House District 56",24943,"","","","","LAW","Attorney","BUS","Former Employee","New Mexico School of Law","J.D.","2000-2003","Thunderbird School of Global Management (AZ)","Mast. Deg.","2000-2003","University of New Mexico","Bach. Deg.","2000-2003","","","","","","","Rep. Zachary Cook","New Mexico Representative","Room 203-J CN","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","zachjcook@gmail.com","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HCOOK","","http://www.facebook.com/pages/New-Mexico-State-Rep-Zach-Cook/230419463246","","","Images\Photos\SLE\NM\H","Cook_Zachary_275209.jpg"
10866,408106,"SLE","H",,"NM","New Mexico","057","","",,53.200000000000003,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4349,5170,"R","Jason","Harper","C.","Jason","Mr.","","New Mexico Representative Elect","","M","Jason Carl Harper","","Rio Rancho, NM","","","","Married","Mary","Rio Rancho, NM","4 children ","","",5,"White/Caucasian","","",,"","","","","BUS","Chemist","","","University of New Mexico","Ph.D.","2000-2003","Purdue University (IN)","M.S.","2000-2003","New Mexico Tech","B.S.","2000-2003","","","","","","","Mr. Jason Harper","New Mexico Representative Elect","","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","JasonHarperNM@gmail.com","","","","http://www.facebook.com/pages/Jason-Harper-for-NM-State-Rep/368454719865896","","","Images\Photos\SLE\NM\H","Harper_Jason_408106.jpg"
10867,227746,"SLE","H",,"NM","New Mexico","058","","",,62,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4350,5171,"R","Candy","Ezzell","Spence","Candy","Rep.","","New Mexico Representative","","F","Candy Spence Ezzell","","Artesia, NM","1953","11","26","Married","Calder Ezzell","Roswell, NM","2 children","EPI","Episcopalian",5,"White/Caucasian","Y","State Legislator for New Mexico House District 58",30245,"","","","","PUB","Superintendent","AGR","Owner and Operator","New Mexico State University, Las Cruces","","2000-2003","Eastern New Mexico University, Roswell","","2000-2003","","","","","","","","","","Rep. Candy Ezzell","New Mexico Representative","Room 203-H CN","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","csecows@aol.com","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HEZZE","","","","","Images\Photos\SLE\NM\H","Ezzell_Candy_227746.jpg"
10868,249468,"SLE","H",,"NM","New Mexico","059","","",,100,"11/6/2012","","G","",,,,,,,,,1,"Unofficial Results",4351,5172,"R","Nora","Espinoza","","Nora","Rep.","","New Mexico Representative","","F","Nora Lee Burnette Espinoza","","","","","","Married","","Roswell, NM","","COC","Church of Christ",5,"White/Caucasian","Y","State Legislator for New Mexico House District 59",30246,"Volunteer, Political Campaign","2000-2003","Member, NM Republican Party State Executive Committee","2003-Current","MIL","Protocol Liaison, Cadet Services Coordinator","EDU","Assistant Superintendent","New Covenant International University","B.A.","2003-Current","Balboa High School","","2003-Current","","","","","","","","","","Rep. Nora Espinoza","New Mexico Representative","Room 202-A","State Capitol","490 Old Santa Fe Trail","","Santa Fe, NM 87501","noralee@cableone.net","","http://www.nmlegis.gov/lcs/legdetails.aspx?SPONCODE=HESPI","","http://www.facebook.com/nora.b.espinoza","","","Images\Photos\SLE\NM\H","Espinoza_Nora_249468.jpg"
