"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22172,159122,"FL","H",10,"WA","Washington","06","","",1,58,"1976","2012","G","H6WA06021",0,0,95,0,96,0,50,0,"AOK","Retiring at end of term",6696,7643,"D","Norm","Dicks","","Norm","Rep.","","US Representative","","M","Norman DeValois Dicks","diks","Bremerton, WA","1940","12","16","Married","Suzanne Callison","Bremerton, WA","2 children","LUT","Lutheran",5,"White/Caucasian","","","","","PUB","Administrative Assistant","PUB","Legislative Assistant","University of Washington School of Law","J.D.","1968","University of Washington","B.A.","1963","West Bremerton High School (WA)","","1963","","","","","","","Rep. Norm Dicks","US Representative","Room 2467","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4706","","http://www.house.gov/dicks/newemail.shtml?legislation","http://www.house.gov/dicks","","http://www.facebook.com/NormDicks","http://twitter.com/RepNormDicks","http://www.youtube.com/user/RepNormDicks","Images\Photos\FL\H","Dicks_Norm_159122.jpg"
22173,159123,"FL","H",45,"WA","Washington","07","","",2,83,"1988","2012","G","H8WA07132",0,0,85,0,96,0,50,0,"AOK","Normal",6697,7644,"D","Jim","McDermott","","Jim","Rep.","","US Representative","","M","James A. McDermott","mik-DUR-mit","Chicago, IL","1936","12","28","Divorced","","Seattle, WA","2 children; 3 grandchildren","EPI","Episcopalian",5,"White/Caucasian","Candidate, Nomination for Governor of WA","1984","Candidate, WA Governor","1980","MIL","Regional Medical Officer","BUS","Member","University of Illinois Medical School","M.D.","1963","Wheaton College (IL)","B.S.","1958","","","","U.S. Navy","LCDR","1968-1970","","","","Rep. Jim McDermott","US Representative","Room 1035","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4707","","http://mcdermott.house.gov/index.php?option=com_content&view=article&id=476&Itemid=8","http://mcdermott.house.gov","","http://www.facebook.com/CongressmanJimMcDermott","http://twitter.com/RepJimMcDermott","http://www.youtube.com/user/RepJimMcDermott","Images\Photos\FL\H","McDermott_Jim_159123.jpg"
22174,226565,"FL","H",246,"WA","Washington","08","","",3,52.100000000000001,"2004","2012","G","H4WA08071",0,0,40,0,54,0,85,0,"AOK","Normal",6698,7645,"R","Dave","Reichert","G.","Dave","Rep.","","US Representative","","M","David George Reichert","RY-kurt","Detroit Lakes, MN","1950","08","29","Married","Julie","Auburn, WA","3 children ;  6 grandchildren ","LUT","Lutheran",5,"White/Caucasian","","","","","LEN","Sheriff","LEN","Precinct Major","Concordia Lutheran College (OR)","A.A.","1970","Kent Meridian High School (WA)","","1968","","","","U.S. Air Force","","1976","U.S. Air Force Reserve","","1971-1976","Rep. Dave Reichert","US Representative","Room 1730","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4708","","https://reichert.house.gov/contact-me/email-me","http://reichert.house.gov","","http://www.facebook.com/repdavereichert","http://twitter.com/davereichert","http://www.youtube.com/user/repdavereichert","Images\Photos\FL\H","Reichert_Dave_226565.jpg"
22175,159125,"FL","H",134,"WA","Washington","09","","",3,54.899999999999999,"1996","2012","G","H6WA09025",0,0,95,0,100,0,65,0,"AOK","Normal",6699,7646,"D","Adam","Smith","","Adam","Rep.","","US Representative","","M","D. Adam Smith","smith","Washington, DC","1965","06","15","Married","Sara Bickle-Eldridge","Tacoma, WA","2 children","CHC","Christian Church",5,"White/Caucasian","Chair, WA State Senate, Law and Justice Committee","1993-1996","Prosecutor, Seattle City Attorney's Office","1993-1995","LAW","Associate","LAW","Pro Tempore Judge","University of Washington","J.D.","1990","Fordham University (NY)","B.A.","1987","Western Washington University","Att.","1987","","","","","","","Rep. Adam Smith","US Representative","Room 2402","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4709","adam.smith@mail.house.gov","http://adamsmith.house.gov/Contact/","http://adamsmith.house.gov","","http://www.facebook.com/RepAdamSmith","http://twitter.com/Rep_Adam_Smith","http://www.youtube.com/user/Congressmanadamsmith","Images\Photos\FL\H","Smith_Adam_159125.jpg"
22176,159126,"FL","H",152,"WI","Wisconsin","01","","",3,68.200000000000003,"1998","2012","G","H8WI01024",0,0,15,0,26,0,75,0,"AOK","Normal",6875,604,"R","Paul","Ryan","D.","Paul","Rep.","","US Representative","","M","Paul D. Ryan","RY-uhn","Janesville, WI","1970","01","29","Married","Janna Little","Janesville, WI","3 children ","ROC","Roman Catholic",5,"White/Caucasian","Aide, U.S. Senator Bob Kasten","1992-1993","","","PUB","Legislative Director","PUB","Republican Staff Member","Miami University of Ohio","B.A.","1991","Joseph A. Craig High School (WI)","","1991","","","","","","","","","","Rep. Paul Ryan","US Representative","Room 1233","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4901","","https://paulryan.house.gov/contact/email.htm","http://paulryan.house.gov/","","http://www.facebook.com/reppaulryan","http://twitter.com/reppaulryan","http://www.youtube.com/user/RepPaulRyan","Images\Photos\FL\H","Ryan_Paul_159126.jpg"
22177,159127,"FL","H",142,"WI","Wisconsin","02","","",2,61.799999999999997,"1998","2012","G","H8WI00018",0,0,100,0,96,0,45,0,"AOK","Running for other office",6876,605,"D","Tammy","Baldwin","","Tammy","Rep.","","US Representative","","F","Tammy Suzanne Green Baldwin","BALLD-win","Madison, WI","1962","02","11","Single","","Madison, WI","","","",5,"White/Caucasian","Member (WI02 D), U.S. House of Representatives","1999-2013","Vice Chair, Democratic National Convention","2004","LAW","Attorney","PUB","Intern","University of Wisconsin Law School","J.D.","1989","Smith College (MA)","B.A.","1984","Madison West High School (WI)","","1980","","","","","","","Rep. Tammy Baldwin","US Representative","Room 2446","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4902","","http://tammybaldwin.house.gov/contact/email-me.shtml","http://tammybaldwin.house.gov","","http://www.facebook.com/TammyBaldwin","http://twitter.com/TammyBaldwinWI","http://www.youtube.com/user/reptammybaldwin","Images\Photos\FL\H","Baldwin_Tammy_159127.jpg"
22178,159128,"FL","H",121,"WI","Wisconsin","03","","",1,50.299999999999997,"1996","2012","G","H6WI03099",0,0,90,0,96,0,60,0,"AOK","Normal",6877,606,"D","Ron","Kind","J.","Ron","Rep.","","US Representative","","M","Ronald James Kind","kind","La Crosse, WI","1963","03","16","Married","Tawni Zappa","La Crosse, WI","2 children ","LUT","Lutheran",5,"White/Caucasian","Vice Chair, 3rd Congressional District Democratic Party","1993","District Attorney, La Crosse County (WI)","1992-1996","LAW","Associate","","","University of Minnesota","J.D.","1990","London School of Economics (England)","M.A.","1987","Harvard University (MA)","Bach. Deg.","1985","","","","","","","Rep. Ron Kind","US Representative","Room 1502","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4903","","https://kindforms.house.gov/index.cfm?sectionid=146&sectiontree=18,146","http://www.kind.house.gov","","http://www.facebook.com/pages/Rep-Ron-Kind/89152017954","http://twitter.com/repronkind","http://www.youtube.com/user/RepRonKind","Images\Photos\FL\H","Kind_Ron_159128.jpg"
22179,199871,"FL","H",243,"WI","Wisconsin","04","","",3,69,"2004","2012","G","H4WI04183",0,0,95,0,96,0,53,0,"AOK","Normal",6878,607,"D","Gwen","Moore","S.","Gwen","Rep.","","US Representative","","F","Gwendolynne Sophia Moore","mor","Racine, WI","1951","04","18","Single","","Milwaukee, WI","3 children","BAP","Baptist",1,"Black/African American","President Pro Tempore, WI State Senate","1997-1998","Member, WI State Senate","1993-2005","PUB","Housing Officer","PUB","Neighborhood Development Specialist","Harvard University (MA)","Att.","2000","Milwaukee Area Technical College (WI)","Att.","1983","Marquette University (WI)","B.A.","1978","","","","","","","Rep. Gwen Moore","US Representative","Room 2245","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4904","","https://gwenmoore.house.gov/contact-form","http://gwenmoore.house.gov/","","http://www.facebook.com/pages/Gwen-S-Moore/58864029545","http://twitter.com/RepGwenMoore","http://www.youtube.com/user/RepGwenMoore","Images\Photos\FL\H","Moore_Gwen_199871.jpg"
22181,159131,"FL","H",15,"WI","Wisconsin","06","","",2,70.700000000000003,"1979","2012","G","H0WI06061",0,0,30,0,38,0,85,0,"AOK","Normal",6880,609,"R","Tom","Petri","E.","Tom","Rep.","","US Representative","","M","Thomas Evert Petri","PEE-try","Marinette, WI","1940","05","28","Married","Anne DeHayden Neal","Fond du Lac, WI","1 child","LUT","Lutheran",5,"White/Caucasian","Candidate, U.S. Senate","1974","Member, WI State Senate","1973-1979","LAW","Attorney","PUB","White House Aide participating in anti-drug efforts","Harvard University Law School (MA)","J.D.","1965","Harvard University (MA)","A.B.","1962","Fond du Lac Goodrich High School (WI)","","1958","","","","","","","Rep. Tom Petri","US Representative","Room 2462","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-4906","","https://petri.house.gov/contact-me/email-me","http://petri.house.gov","","http://www.facebook.com/thomaspetri","","http://www.youtube.com/user/TomPetri","Images\Photos\FL\H","Petri_Tom_159131.jpg"
22182,284580,"FL","H",353,"WI","Wisconsin","07","","",4,52.100000000000001,"2010","2012","G","H0WI07051",0,0,100,0,95,0,50,0,"AOK","Normal",6884,610,"R","Sean","Duffy","P.","Sean","Rep.","","US Representative","","M","Sean P. Duffy","DUH-fee","Hayward, WI","1971","10","03","Married","Rachel Campos","Ashland County, WI","6 children","ROC","Roman Catholic",5,"White/Caucasian","Chair, Republican Party of WI 7th Congressional District","1958","District Attorney, Ashland County (WI)","2002-2010","ENT","Color Commentator","ENT","Reality Television Personality","William Mitchell College of Law (MN)","J.D.","1999","St. Mary's University (MN)","Bach. Deg.","1994","","","","","","","","","","Rep. Sean Duffy","US Representative","Room 1208","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-4907","","http://duffy.house.gov/contact-me/email-me","http://duffy.house.gov/","","http://www.facebook.com/RepSeanDuffy","http://twitter.com/RepSeanDuffy","http://www.youtube.com/user/RepSeanDuffy","Images\Photos\FL\H","Duffy_Sean_284580.jpg"
21781,158731,"FL","H",72,"CA","California","14","","",8,69.099999999999994,"1992","2012","G","H8CA12098",0,0,95,0,96,0,55,0,"AOK","Normal",429,863,"D","Anna","Eshoo","G.","Anna","Rep.","","US Representative","","F","Anna Georges Eshoo","EH-shoo","New Britain, CT","1942","12","13","Divorced","","Atherton, CA","2 children","ROC","Roman Catholic",5,"White/Caucasian","Candidate, U.S. House of Representatives","1988","Member, San Mateo Board of Supervisors","1982-1992","BUS","Administrative Assistant","","","University of San Francisco (CA)","Att.","1979","Canada College (CA)","A.A.","1975","","","","","","","","","","Rep. Anna Eshoo","US Representative","Room 241","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0514","","https://forms.house.gov/eshoo/webforms/issue_subscribe.htm","http://eshoo.house.gov","","http://www.facebook.com/RepAnnaEshoo","http://twitter.com/RepAnnaEshoo","http://www.youtube.com/user/RepAnnaEshoo","Images\Photos\FL\H","Eshoo_Anna_158731.jpg"
21813,158763,"FL","H",130,"CA","California","47","","",13,53,"1996","2012","G","H6CA46033",0,0,100,0,100,0,60,0,"AOK","Normal",462,896,"D","Loretta","Sanchez","","Loretta","Rep.","","US Representative","","F","Loretta Sanchez","SAN-chez","Lynwood, CA","1960","01","07","Married","Jack Einwechter","Anaheim, CA","","CAT","Catholic",2,"Hispanic/Latino","Candidate, Anaheim, CA Council","1994","Co-Chair, Democratic National Committee","1994","BUS","Associate","BUS","Field Manager","American University (DC)","M.B.A.","1984","Chapman University (CA)","B.S.","1982","","","","","","","","","","Rep. Loretta Sanchez","US Representative","Room 1114","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0547","loretta@mail.house.gov","https://lorettasanchez.house.gov/contact-me/email-me","http://www.lorettasanchez.house.gov","","http://www.facebook.com/LorettaSanchez","http://twitter.com/lorettasanchez","http://www.youtube.com/user/LorettaSanchezLive","Images\Photos\FL\H","Sanchez_Loretta_158763.jpg"
21854,193508,"FL","H",199,"FL","Florida","21","","",7,100,"2010","2012","G","H2FL25018",0,0,25,0,42,0,89,0,"AOK","Normal",988,1430,"R","Mario","Diaz-Balart","","Mario","Rep.","","US Representative","","M","Mario Diaz-Balart","DEE-az-buh-LART","Fort Lauderdale, FL","1961","09","25","Married","M. Tia","Miami, FL","1 child","ROC","Roman Catholic",2,"Hispanic/Latino","Member (FL21 R), U.S. House of Representatives","2011-Current","Member (FL25 R), U.S. House of Representatives","2003-2011","BUS","President","BUS","Special Assistant","University of South Florida","Att.","1982","","","","","","","","","","","","","Rep. Mario Diaz-Balart","US Representative","Room 436","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0921","","http://mariodiazbalartforms.house.gov/write-rep-diaz-balart","http://mariodiazbalart.house.gov/","","http://www.facebook.com/pages/Congressman-Mario-Diaz-Balart/119538428117878","http://twitter.com/MarioDB","http://www.youtube.com/user/MarioDiazBalart","Images\Photos\FL\H","DiazBalart_Mario_193508.jpg"
21890,158840,"FL","H",144,"IL","Illinois","13","","",3,63.799999999999997,"1998","2012","G","H8IL13069",0,0,30,0,42,0,85,0,"AOK","Normal",1531,2051,"R","Judy","Biggert","B.","Judy","Rep.","","US Representative","","F","Judith Borg Biggert","BIH-gurt","Chicago, IL","1937","08","15","Married","Rody P. Biggert","Hinsdale, IL","4 children","EPI","Episcopalian",5,"White/Caucasian","Assistant Republican Leader, IL State House of Representatives","1995-1998","Member, IL State House of Representatives","1993-1998","LAW","Attorney","LAW","Law Clerk to Presiding Judge Luther M. Swygert","Northwestern University School of Law (IL)","J.D.","1963","Stanford University (CA)","B.A.","1959","New Trier High School (IL)","","1955","","","","","","","Rep. Judy Biggert","US Representative","Room 2113","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-1313","","http://biggertforms.house.gov/email-judy","http://biggert.house.gov/","","http://www.facebook.com/JudyBiggert","http://twitter.com/JudyBiggert","http://www.youtube.com/user/JudyBiggert","Images\Photos\FL\H","Biggert_Judy_158840.jpg"
21923,266763,"FL","H",294,"LA","Louisiana","06","","",4,65.599999999999994,"2008","2012","G","H8LA00017",0,0,0,0,0,0,0,0,"AOK","Normal",2351,2877,"R","Bill","Cassidy","","Bill","Rep.","","US Representative","Dr.","M","William Cassidy","KA-sih-dee","Highland Park, IL","1957","09","28","Married","Laura Layden","Baton Rogue, LA","3 children","CHC","Christian Church",5,"White/Caucasian","Member, LA State Senate","2006-2008","","","MED","Administrator","MED","Co-Founder","Louisiana State University Medical School","M.D.","1983","Louisiana State University","B.S.","1979","Tara High School (LA)","","1979","","","","","","","Rep. Bill Cassidy","US Representative","Room 1535","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-1806","","http://cassidy.house.gov/contact-bill","http://www.cassidy.house.gov","http://cassidy.house.gov/?sectionid=90&sectiontree=21,90&showallitems=true","","http://twitter.com/BillCassidy","http://www.youtube.com/RepBillCassidy","Images\Photos\FL\H","Cassidy_Bill_266763.jpg"
21955,195614,"FL","H",313,"MI","Michigan","09","","",5,49.799999999999997,"2008","2012","G","H8MI09068",0,0,20,0,17,0,100,0,"AOK","Normal",3019,3633,"D","Gary","Peters","C.","Gary","Rep.","","US Representative","","M","Gary C. Peters","PEE-turz","Pontiac, MI","1958","12","01","Married","Colleen Ochoa","Bloomfield Township, MI","3 children","EPI","Episcopalian",5,"White/Caucasian","Member, MI Lottery Commission","2003-2007","Candidate, MI Attorney General","2002","EDU","Robert and Marjorie Griffin Endowed Chair of American Government","EDU","Finance Instructor","Michigan State University","M.A.","2007","Wayne State University Law School (MI)","J.D.","1989","University of Detroit (MI)","M.B.A.","1984","U.S. Naval Reserve","LCDR","1984","","","","Rep. Gary Peters","US Representative","Room 1609","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2209","","https://petersforms.house.gov/contact-us-form","http://www.peters.house.gov","","http://www.facebook.com/RepGaryPeters","http://twitter.com/repgarypeters","http://www.youtube.com/RepGaryPeters","Images\Photos\FL\H","Peters_Gary_195614.jpg"
21991,266978,"FL","H",305,"NC","North Carolina","08","","",7,53,"2008","2012","G","H6NC08111",0,0,30,0,25,0,89,0,"AOK","Normal",4653,5478,"D","Larry","Kissell","","Larry","Rep.","","US Representative","","M","Lawrence Webb Kissell","KISS-uhl","Biscoe, NC","1951","01","31","Married","Tina Eberly","Biscoe, NC","2 children","BAP","Baptist",5,"White/Caucasian","Candidate, U.S. House of Representatives","2006","","","EDU","Civics and Social Studies Teacher","BUS","Salesman and Administrator","Wake Forest University (NC)","B.A.","1973","East Montgomery High School (NC)","","1969","","","","","","","","","","Rep. Larry Kissell","US Representative","Room 1632","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-3308","","http://www.kissell.house.gov/contact/index.shtml","http://www.kissell.house.gov","","","http://twitter.com/replarrykissell","","Images\Photos\FL\H","Kissell_Larry_266978.jpg"
